url	first_seen	portal	title	company	status	location
https://www.mongodb.com/careers/job/?gh_jid=7523872	2026-06-24	greenhouse-api	Senior Software Engineer, App Analysis & Modelling	MongoDB	added	Sydney
https://www.mongodb.com/careers/job/?gh_jid=7838287	2026-06-24	greenhouse-api	Senior Software Engineer, Application Migration	MongoDB	added	Sydney
https://www.mongodb.com/careers/job/?gh_jid=7588895	2026-06-24	greenhouse-api	Senior Software Engineer, Atlas Clusters	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7736191	2026-06-24	greenhouse-api	Senior Software Engineer, Atlas Clusters Fleet Management	MongoDB	added	New York City
https://www.mongodb.com/careers/job/?gh_jid=7890652	2026-06-24	greenhouse-api	Senior Software Engineer, Atlas Clusters Platform	MongoDB	added	New York City
https://www.mongodb.com/careers/job/?gh_jid=7940512	2026-06-24	greenhouse-api	Senior Software Engineer, Atlas Search Query	MongoDB	added	San Francisco
https://www.mongodb.com/careers/job/?gh_jid=7378959	2026-06-24	greenhouse-api	Senior Software Engineer, C2C Services	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7392902	2026-06-24	greenhouse-api	Senior Software Engineer, Forward Deployed AI Engineer	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7467701	2026-06-24	greenhouse-api	Senior Software Engineer, Inference Platform	MongoDB	added	Palo Alto
https://www.mongodb.com/careers/job/?gh_jid=7695616	2026-06-24	greenhouse-api	Senior Software Engineer, Observability	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7975692	2026-06-24	greenhouse-api	Senior Software Engineer, Public Backup	MongoDB	added	New York City
https://www.mongodb.com/careers/job/?gh_jid=7833626	2026-06-24	greenhouse-api	Senior Software Engineer - Query Integration	MongoDB	added	United States
https://www.mongodb.com/careers/job/?gh_jid=6688529	2026-06-24	greenhouse-api	Senior Software Engineer, Replicated Storage Services	MongoDB	added	Toronto
https://www.mongodb.com/careers/job/?gh_jid=7653008	2026-06-24	greenhouse-api	Senior Software Engineer, Server Networking Security (Rust)	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7815679	2026-06-24	greenhouse-api	Senior Software Engineer, Server Security	MongoDB	added	Toronto
https://www.mongodb.com/careers/job/?gh_jid=7947560	2026-06-24	greenhouse-api	Senior Software Engineer, Storage Layer Services	MongoDB	added	New York City; United States
https://www.mongodb.com/careers/job/?gh_jid=7613695	2026-06-24	greenhouse-api	Software Engineer 2	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7744404	2026-06-24	greenhouse-api	Software Engineer 3	MongoDB	added	Sydney
https://www.mongodb.com/careers/job/?gh_jid=7523878	2026-06-24	greenhouse-api	Software Engineer 3, App Analysis & Modelling	MongoDB	added	Sydney
https://www.mongodb.com/careers/job/?gh_jid=7579042	2026-06-24	greenhouse-api	Software Engineer 3, Atlas Clusters	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7411027	2026-06-24	greenhouse-api	Software Engineer 3, Atlas Growth 2	MongoDB	added	Dublin; Ireland
https://www.mongodb.com/careers/job/?gh_jid=7523920	2026-06-24	greenhouse-api	Software Engineer 3, Atlas Search Systems	MongoDB	added	San Francisco
https://www.mongodb.com/careers/job/?gh_jid=7523911	2026-06-24	greenhouse-api	Software Engineer 3, Atlas Vector Search	MongoDB	added	San Francisco
https://www.mongodb.com/careers/job/?gh_jid=7717350	2026-06-24	greenhouse-api	Software Engineer 3, Customer Observability	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7766302	2026-06-24	greenhouse-api	Software Engineer 3, DevTools	MongoDB	added	Ireland
https://www.mongodb.com/careers/job/?gh_jid=7581867	2026-06-24	greenhouse-api	Software Engineer 3, Private Cloud Backup	MongoDB	added	Dublin; Ireland
https://www.mongodb.com/careers/job/?gh_jid=7699932	2026-06-24	greenhouse-api	Software Engineer 3, Query Execution	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7816135	2026-06-24	greenhouse-api	Software Engineer 3 - Query Optimization	MongoDB	added	Atlanta; Boston; New York City
https://www.mongodb.com/careers/job/?gh_jid=7235322	2026-06-24	greenhouse-api	Software Engineer 3, Search Systems Replication & Routing	MongoDB	added	San Francisco
https://www.mongodb.com/careers/job/?gh_jid=7311708	2026-06-24	greenhouse-api	Software Engineer, Code Generation	MongoDB	added	British Columbia; Calgary
https://www.mongodb.com/careers/job/?gh_jid=7523834	2026-06-24	greenhouse-api	Software Engineer, Data Migration	MongoDB	added	California; Oregon; Washington
https://www.mongodb.com/careers/job/?gh_jid=7851388	2026-06-24	greenhouse-api	Software Engineer, Developer Productivity	MongoDB	added	New York City
https://www.mongodb.com/careers/job/?gh_jid=7411430	2026-06-24	greenhouse-api	Staff Software Engineer, Atlas Growth	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7915330	2026-06-24	greenhouse-api	Staff Software Engineer - Query Execution	MongoDB	added	United States
https://www.mongodb.com/careers/job/?gh_jid=7602834	2026-06-24	greenhouse-api	Staff Software Engineer, Query (Optimization)	MongoDB	added	United States
https://www.mongodb.com/careers/job/?gh_jid=7696228	2026-06-24	greenhouse-api	Staff Software Engineer, Server Networking Security (Rust)	MongoDB	added	Dublin
https://careers.datadoghq.com/detail/7957461/?gh_jid=7957461	2026-06-24	greenhouse-api	Senior Software Engineer - Linux/eBPF	Datadog	added	Portugal, Remote
https://careers.datadoghq.com/detail/7959962/?gh_jid=7959962	2026-06-24	greenhouse-api	Senior Software Engineer - REDAPL Graph Engine	Datadog	added	Dublin, Ireland; Madrid, Spain; Paris, France
https://careers.datadoghq.com/detail/8007598/?gh_jid=8007598	2026-06-24	greenhouse-api	Staff Software Engineer - Security Agent	Datadog	added	France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Spain, Remote
https://job-boards.greenhouse.io/gitlab/jobs/8556658002	2026-06-24	greenhouse-api	Senior AI Engineer	GitLab	added	Remote, Bangalore
https://job-boards.greenhouse.io/intercom/jobs/7982566	2026-06-24	greenhouse-api	Forward Deployed Software Engineer	Intercom	added	Dublin, Ireland
https://job-boards.greenhouse.io/intercom/jobs/7610471	2026-06-24	greenhouse-api	Senior Engineering Manager - Team Billing	Intercom	added	Dublin, Ireland
https://job-boards.greenhouse.io/intercom/jobs/7276257	2026-06-24	greenhouse-api	Senior Full Stack Engineer - Team Web	Intercom	added	London, England
https://job-boards.greenhouse.io/grafanalabs/jobs/5806327004	2026-06-24	greenhouse-api	Staff AI Engineer | Canada | Remote	Grafana Labs	added	Canada (Remote)
https://job-boards.greenhouse.io/grafanalabs/jobs/5839189004	2026-06-24	greenhouse-api	Staff AI Engineer | US | Remote	Grafana Labs	added	United States (Remote)
https://www.mongodb.com/careers/job/?gh_jid=7727899	2026-06-24	greenhouse-api	Security Software Engineer, Infrastructure Security (Staff or Senior)	MongoDB	added	Dublin; Ireland
https://www.mongodb.com/careers/job/?gh_jid=7616248	2026-06-24	greenhouse-api	Senior Engineering Manager, Code Generation	MongoDB	added	British Columbia
https://www.mongodb.com/careers/job/?gh_jid=7590644	2026-06-24	greenhouse-api	Senior Software Engineer	MongoDB	added	Gurugram
https://www.mongodb.com/careers/job/?gh_jid=7960501	2026-06-24	greenhouse-api	Senior Software Engineer, C2C Services	MongoDB	added	Cork
https://www.mongodb.com/careers/job/?gh_jid=7590735	2026-06-24	greenhouse-api	Senior Software Engineer, Forward Deployed AI Engineer	MongoDB	added	Ireland
https://www.mongodb.com/careers/job/?gh_jid=7833628	2026-06-24	greenhouse-api	Senior Software Engineer - Query Integration	MongoDB	added	Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec
https://www.mongodb.com/careers/job/?gh_jid=6688527	2026-06-24	greenhouse-api	Senior Software Engineer, Replicated Storage Services	MongoDB	added	United States
https://www.mongodb.com/careers/job/?gh_jid=7815677	2026-06-24	greenhouse-api	Senior Software Engineer, Server Security	MongoDB	added	New York City
https://www.mongodb.com/careers/job/?gh_jid=7908785	2026-06-24	greenhouse-api	Software Engineer 3	MongoDB	added	Gurugram
https://www.mongodb.com/careers/job/?gh_jid=7662950	2026-06-24	greenhouse-api	Software Engineer 3, Atlas Search Systems	MongoDB	added	Toronto
https://www.mongodb.com/careers/job/?gh_jid=7745890	2026-06-24	greenhouse-api	Software Engineer 3, DevTools	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=7311666	2026-06-24	greenhouse-api	Software Engineer, Code Generation	MongoDB	added	California; Colorado; Montana; Nevada; New Mexico; Oregon; Utah; Washington
https://www.mongodb.com/careers/job/?gh_jid=7646261	2026-06-24	greenhouse-api	Staff Software Engineer, Query (Optimization)	MongoDB	added	Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec
https://jobs.elastic.co/jobs?gh_jid=7607148&gh_jid=7607148	2026-06-24	greenhouse-api	Elastic AI Engineer	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=8002556&gh_jid=8002556	2026-06-24	greenhouse-api	Principal Software Engineer I - Distributed Systems - Elasticsearch	Elastic	added	Hungary
https://jobs.elastic.co/jobs?gh_jid=8020854&gh_jid=8020854	2026-06-24	greenhouse-api	Principal Software Engineer - Search Scaling - Elasticsearch	Elastic	added	Ireland
https://jobs.elastic.co/jobs?gh_jid=8020844&gh_jid=8020844	2026-06-24	greenhouse-api	Principal Software Engineer - Vector Search - Elasticsearch	Elastic	added	Spain
https://jobs.elastic.co/jobs?gh_jid=8008489&gh_jid=8008489	2026-06-24	greenhouse-api	Senior Software Engineer - Docs Engineering - Documentation	Elastic	added	Portugal
https://cutshort.io/job/SDE-2-FULL-STACK-Bengaluru-Bangalore-Niro-AHWRd5gO	2026-06-24	websearch-cutshort	SDE2 Full Stack	Niro	added	Bangalore
https://cutshort.io/job/Backend-Engineer-SDE2-Bengaluru-Bangalore-stepchange-gF44xrMs	2026-06-24	websearch-cutshort	Backend Engineer SDE2	StepChange	added	Bangalore
https://cutshort.io/job/SDE2-Bengaluru-Bangalore-Zeta-Suite-l54wWL0Z	2026-06-24	websearch-cutshort	SDE2	Zeta Suite	added	Bangalore
https://cutshort.io/job/Backend-Engineer-Bengaluru-Bangalore-Meesho-Az1qHcf8	2026-06-24	websearch-cutshort	Backend Engineer	Meesho	added	Bangalore
https://job-boards.greenhouse.io/gleanwork/jobs/4006731005	2026-06-24	websearch-greenhouse	Software Engineer Backend (India)	Glean	added	Bangalore
https://job-boards.greenhouse.io/gleanwork/jobs/4012744005	2026-06-24	websearch-greenhouse	Software Engineer Product Backend (India)	Glean	added	India
https://job-boards.greenhouse.io/operantai/jobs/5269140008	2026-06-24	websearch-greenhouse	Staff Software Engineer - AI & Agentic Security	Operant AI	added	Bangalore
https://job-boards.greenhouse.io/speechify/jobs/5614753004	2026-06-24	websearch-greenhouse	Software Engineer Platform	Speechify	added	Bangalore
https://job-boards.greenhouse.io/speechify/jobs/5614751004	2026-06-24	websearch-greenhouse	Software Engineer Data Infrastructure	Speechify	added	Bangalore
https://job-boards.greenhouse.io/speechify/jobs/5614750004	2026-06-24	websearch-greenhouse	Senior Software Engineer AI Model Serving	Speechify	added	Bangalore
https://job-boards.greenhouse.io/degreed/jobs/5191307004	2026-06-24	websearch-greenhouse	Senior Backend Engineer Platform	Degreed	added	Bengaluru
https://jobs.lever.co/tala/653aa0c7-fcb3-487f-b70c-00b461ebd725	2026-06-24	websearch-lever	Senior Backend Engineer	Tala	added	Bangalore
https://jobs.lever.co/meesho/c68ee07f-0e16-455b-bc4a-87848aaf46fa	2026-06-24	websearch-lever	Software Development Engineer III Backend	Meesho	added	Bangalore
https://jobs.ashbyhq.com/flagright.com/59717db2-4b4c-4867-949e-6634c4022589	2026-06-24	websearch-ashby	Senior Software Engineer	Flagright	added	Bangalore
https://jobs.ashbyhq.com/sarvam/30259734-50c3-4f1c-81cd-8bff07e585e7	2026-06-24	websearch-ashby	Applied AI Engineer - Sarvam Agents	Sarvam AI	added	Bengaluru
https://www.sarvam.ai/careers/jobs/48b2c236-a7e7-475d-b98b-4eb942e85dc7	2026-06-24	websearch-sarvam	Staff Engineer API Platform	Sarvam AI	added	Bengaluru
https://peerlist.io/company/vyapar/careers/backend-developer--nodejs/jobhlkna7koqkndn6hl9m76pgrndm7	2026-06-24	websearch-peerlist	Backend Developer NodeJS	Vyapar	added	Bangalore
https://peerlist.io/company/contentstack/careers/software-engineer-i-nodejs-backend/jobhq798dreqb99na1onqjokq6k8qd	2026-06-24	websearch-peerlist	Software Engineer I Node.js Backend	Contentstack	added	Bangalore
https://browserstack.wd3.myworkdayjobs.com/en-US/External/job/Software-Engineer---Backend_JR103026	2026-06-24	websearch-browserstack	Software Engineer Backend	BrowserStack	added	Mumbai/Remote
https://wellfound.com/jobs/3286311-senior-backend-engineer	2026-06-24	websearch-wellfound	Senior Backend Engineer	SignDesk	added	Bengaluru
https://wellfound.com/jobs/1914429-software-development-engineer-node-js-nest-js	2026-06-24	websearch-wellfound	Software Development Engineer Node.js/Nest.js	ClearFeed	added	Bangalore
https://posthog.com/careers/backend-engineer-ingestion	2026-06-24	websearch-posthog	Backend Engineer - Ingestion	PostHog	added	Remote
https://posthog.com/careers/backend-engineer-billing	2026-06-24	websearch-posthog	Backend Engineer - Billing	PostHog	added	Remote
https://posthog.com/careers/backend-engineer-feature-flags	2026-06-24	websearch-posthog	Backend Engineer - Feature Flags	PostHog	added	Remote
https://www.flipkartcareers.com/#!/job-view/software-development-engineer-ii-bangalore-karnataka-2025021809480090	2026-06-24	websearch-flipkart	Software Development Engineer II	Flipkart	added	Bangalore
https://careers.zerodhafundhouse.com/jobs/fIcGzo5_XSOr/backend-engineer	2026-06-24	websearch-zerodha	Backend Engineer	Zerodha Fund House	added	Bangalore
https://jobs.smartrecruiters.com/Zomato1/104244178-software-engineer-back-end	2026-06-24	websearch-zomato	Software Engineer Backend	Zomato	added	Gurugram
https://peerlist.io/company/flipkart/careers/software-development-engineer-ii/jobhgnlqakjpboan9cmno97r8kplnr	2026-06-24	websearch-peerlist	Software Development Engineer II	Flipkart	added	Bangalore
https://jobs.elastic.co/jobs?gh_jid=7982099&gh_jid=7982099	2026-06-25	greenhouse-api	Principal Software Engineer I - Distributed Systems - Elasticsearch	Elastic	added	United Kingdom
https://jobs.elastic.co/jobs?gh_jid=8020871&gh_jid=8020871	2026-06-25	greenhouse-api	Principal Software Engineer - Search Scaling - Elasticsearch	Elastic	added	Sweden
https://jobs.elastic.co/jobs?gh_jid=8020841&gh_jid=8020841	2026-06-25	greenhouse-api	Principal Software Engineer - Vector Search - Elasticsearch	Elastic	added	United Kingdom
https://jobs.elastic.co/jobs?gh_jid=7893106&gh_jid=7893106	2026-06-25	greenhouse-api	Senior Software Engineer - Docs Engineering - Documentation	Elastic	added	Spain
https://www.mongodb.com/careers/job/?gh_jid=7985996	2026-06-25	greenhouse-api	Senior Software Engineer	MongoDB	added	Mexico City
https://www.mongodb.com/careers/job/?gh_jid=7719763	2026-06-25	greenhouse-api	Software Engineer 3	MongoDB	added	Alberta; British Columbia; Calgary; Edmonton; Nova Scotia; Ontario; Ottawa; Quebec; Toronto; Vancouver
https://www.mongodb.com/careers/job/?gh_jid=8026663	2026-06-25	greenhouse-api	Software Engineer 3, Query Integration	MongoDB	added	Toronto
https://job-boards.greenhouse.io/gitlab/jobs/8432221002	2026-06-25	greenhouse-api	Senior Backend Engineer (RoR/Go), SSCS: Pipeline Security	GitLab	added	Remote, Canada; Remote, Israel; Remote, United Kingdom; Remote, US
https://job-boards.greenhouse.io/grafanalabs/jobs/6100724004	2026-06-25	greenhouse-api	Senior AI Engineer - Grafana AI/ML | USA | Remote	Grafana Labs	added	United States (Remote)
https://job-boards.greenhouse.io/grafanalabs/jobs/6100673004	2026-06-25	greenhouse-api	Staff AI Engineer - Grafana AI/ML | USA | Remote	Grafana Labs	added	Canada (Remote)
https://careers.datadoghq.com/detail/7957460/?gh_jid=7957460	2026-06-25	greenhouse-api	Senior Software Engineer - Linux/eBPF	Datadog	added	Denmark, Remote; France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Poland, Remote; Spain, Remote; Sweden, Remote; Switzerland, Remote; United Kingdom, Remote
https://careers.datadoghq.com/detail/7959967/?gh_jid=7959967	2026-06-25	greenhouse-api	Senior Software Engineer - REDAPL Graph Engine	Datadog	added	Lisbon, Portugal
https://careers.datadoghq.com/detail/8007606/?gh_jid=8007606	2026-06-25	greenhouse-api	Staff Software Engineer - Security Agent	Datadog	added	Portugal, Remote
https://jobs.lever.co/dreamsports/af127ce8-6261-460c-85ba-9b28cf1aa949	2026-06-25	websearch	SDE 2 Backend	Dream Sports (Dream11)	added	Mumbai
https://jobs.lever.co/dreamsports/b8c9656c-19a8-493f-a7df-5b5ddb613609	2026-06-25	websearch	SDE 3 Backend Platform	Dream Sports (Dream11)	added	Mumbai
https://www.flipkartcareers.com/flipkart/jobview/software-development-engineer-iii-bangalore-karnataka-2025112014290281?id=718142	2026-06-25	websearch	Software Development Engineer III	Flipkart	added	Bangalore
https://browserstack.wd3.myworkdayjobs.com/en-US/External/job/Senior-Software-Engineer---Backend--Mumbai---Work-from-office-_JR102606	2026-06-25	websearch	Senior Software Engineer Backend	BrowserStack	added	Mumbai
https://job-boards.greenhouse.io/cloudsek/jobs/5551451004	2026-06-25	websearch	SDE 1 & 2 Backend	CloudSEK	added	Bangalore
https://jobs.ashbyhq.com/Almabase/5c2eb299-b922-41ad-933f-728a0cb1f39d	2026-06-25	websearch	Senior Software Engineer	Almabase	added	Bangalore
https://jobs.lever.co/epifi/49d3c20b-b25d-4c4f-a58a-359674107659	2026-06-25	websearch	Software Engineer Backend	Fi Money	added	Bangalore
https://razorpay.com/careers/	2026-06-25	websearch	SDE Backend (generic page)	Razorpay	skipped_dup	Bangalore
https://careers.cred.club/openings	2026-06-25	websearch	Backend Developer (careers page)	CRED	skipped_dup	Bangalore
https://www.phonepe.com/careers/job-openings/	2026-06-25	websearch	Software Engineer Backend (generic page)	PhonePe	skipped_title	Bangalore
https://groww.in/careers	2026-06-25	websearch	Backend Developer SDE 1 (careers page)	Groww	skipped_title	Bangalore
https://www.meesho.io/jobs	2026-06-25	websearch	SDE III Backend	Meesho	skipped_dup	Bangalore
https://blinkit.com/careers/careers/careers/careers/	2026-06-25	websearch	SDE Backend Golang	Blinkit	skipped_title	Gurgaon
https://www.instahyre.com/job-307733-software-development-engineer-backend-at-blinkit-gurgaon/	2026-06-25	websearch	SDE Backend	Blinkit	skipped_title	Gurgaon
https://upstox.com/careers/	2026-06-25	websearch	SDE II Backend (careers page only)	Upstox	skipped_dup	Mumbai/Bangalore
https://bharatpe.com/career/	2026-06-25	websearch	SDE I/II/III Backend Java	BharatPe	skipped_title	Delhi
https://jobs.smartrecruiters.com/Zomato1/104244178-software-engineer-back-end	2026-06-25	websearch	Software Engineer Backend	Zomato	skipped_dup	Gurugram
https://www.flipkartcareers.com/#!/job-view/software-development-engineer-ii-bangalore-karnataka-2025021809480090	2026-06-25	websearch	Software Development Engineer II	Flipkart	skipped_dup	Bangalore
https://sharechat.com/careers	2026-06-25	websearch	SDE II Backend (careers page only)	ShareChat	skipped_dup	Bangalore
https://zepto.com/s/careers	2026-06-25	websearch	Senior Software Engineer Backend	Zepto	skipped_dup	Bangalore
https://browserstack.wd3.myworkdayjobs.com/en-US/External/job/Software-Engineer---Backend_JR103026	2026-06-25	websearch	Software Engineer Backend	BrowserStack	skipped_dup	Mumbai
https://darwinbox.com/careers/	2026-06-25	websearch	SDE Backend (no specific role URL)	Darwinbox	skipped_dup	Hyderabad
https://careers.zerodha.com/	2026-06-25	websearch	Software Developer (careers page)	Zerodha	skipped_dup	Bangalore
https://careers.zerodhafundhouse.com/jobs/fIcGzo5_XSOr/backend-engineer	2026-06-25	websearch	Backend Engineer	Zerodha Fund House	skipped_dup	Bangalore
https://job-boards.greenhouse.io/grafanalabs/jobs/6100725004	2026-06-25	greenhouse-api	Senior AI Engineer - Grafana AI/ML | USA | Remote	Grafana Labs	added	Canada (Remote)
https://job-boards.greenhouse.io/grafanalabs/jobs/6100672004	2026-06-25	greenhouse-api	Staff AI Engineer - Grafana AI/ML | USA | Remote	Grafana Labs	added	United States (Remote)
https://jobs.elastic.co/jobs?gh_jid=8002555&gh_jid=8002555	2026-06-25	greenhouse-api	Principal Software Engineer I - Distributed Systems - Elasticsearch	Elastic	added	Greece
https://jobs.elastic.co/jobs?gh_jid=8020857&gh_jid=8020857	2026-06-25	greenhouse-api	Principal Software Engineer - Search Scaling - Elasticsearch	Elastic	added	Spain
https://jobs.elastic.co/jobs?gh_jid=8020846&gh_jid=8020846	2026-06-25	greenhouse-api	Principal Software Engineer - Vector Search - Elasticsearch	Elastic	added	Sweden
https://www.mongodb.com/careers/job/?gh_jid=7939397	2026-06-25	greenhouse-api	Software Engineer 3	MongoDB	added	Dublin
https://www.mongodb.com/careers/job/?gh_jid=8010102	2026-06-25	greenhouse-api	Software Engineer 3, Query Integration	MongoDB	added	Austin; New York; New York City; San Francisco; United States
https://www.sarvam.ai/careers/jobs/f46a00ea-a25b-478d-92b9-7a2deb129f5b	2026-06-25	websearch-level3	Backend Engineer, API Team	Sarvam AI	added	Bengaluru
https://job-boards.greenhouse.io/postman/jobs/7534301003	2026-06-25	websearch-level3	Senior Engineer, Backend - Workspaces	Postman	added	Bangalore
https://job-boards.greenhouse.io/karat/jobs/8096990002	2026-06-25	websearch-level3	Senior Software Engineer, Backend	Karat	added	India (remote)
https://job-boards.greenhouse.io/karat/jobs/8097012002	2026-06-25	websearch-level3	Software Engineer (SWE3), Backend	Karat	added	India (remote)
https://jobs.ashbyhq.com/ema/eb62df31-0370-447f-8cc6-707e79cbc9fa	2026-06-25	websearch-level3	Software Engineer, Backend - India	Ema	added	Bangalore
https://smallcase.freshteam.com/jobs/nCyDDGyJinn8/backend-engineer	2026-06-25	websearch-level3	Backend Engineer	smallcase	added	Bangalore
https://cutshort.io/job/Backend-Engineer-SDE-1-2-Bengaluru-Bangalore-Glowroad-knlzsSJa	2026-06-25	websearch-level3	Backend Engineer SDE 1/2	Glowroad	added	Bangalore
https://wellfound.com/jobs/1221802-sde-ii-iii-backend	2026-06-25	websearch-level3	Backend Engineer SDE II/III	Probo	added	Gurgaon
https://juspay.io/careers/DEV-BE02	2026-06-25	websearch-level3	Software Development Engineer Backend	Juspay	added	Bangalore
https://jobs.lever.co/bolster/cd85d0f8-51c4-467f-9e4d-cd04b2a3be47	2026-06-25	websearch-level3	Senior Software Engineer, Backend - India	Bolster	added	Remote India
https://posthog.com/careers/backend-engineer-high-scale	2026-06-25	websearch-level3	Backend Engineer - High Scale	PostHog	skipped_title	Remote (GMT-8 to +2 only, IST excluded)
https://job-boards.greenhouse.io/zetaglobal/jobs/6030926004	2026-06-25	websearch-level3	Senior Software Engineer - Data Platform	Zeta Global	skipped_dup	Bangalore
https://razorpay.com/careers/	2026-06-25	websearch-level3	Software Engineer (careers page)	Razorpay	skipped_dup	Bangalore
https://careers.cred.club/openings/29f1dd43-713e-4972-abdb-ee26e641034e	2026-06-25	websearch-level3	Backend/Data Platform Engineer	CRED	skipped_dup	Bangalore
https://www.phonepe.com/careers/	2026-06-25	websearch-level3	Software Engineer Backend (careers page)	PhonePe	skipped_dup	Bangalore
https://meesho.io/jobs/software-development-engineer---ii---backend	2026-06-25	websearch-level3	Software Development Engineer II Backend	Meesho	skipped_dup	Bangalore
https://www.browserstack.com/careers	2026-06-25	websearch-level3	Senior SDE Backend	BrowserStack	skipped_dup	Remote India
https://smallcase.freshteam.com/jobs/hYeZwIu4y0Ro/lead-backend-engineer	2026-06-25	websearch-level3	Lead Backend Engineer	smallcase	skipped_title	Bangalore
https://peerlist.io/company/smallcase/careers/backend-engineer/jobhr86nrogrnbg8rhaen6aa8aq9do	2026-06-25	websearch-level3	Backend Engineer (Peerlist)	smallcase	skipped_dup	Bangalore
https://instahyre.com/job-318191-backend-developer-at-krutrim-bangalore/	2026-06-25	websearch-level3	Backend Developer	Krutrim	skipped_title	Bangalore
https://cashfree.com/careers/	2026-06-25	websearch-level3	Software Engineer careers page	Cashfree	skipped_dup	Bangalore
https://porter.in/careers	2026-06-25	websearch-level3	SDE 2/3 Backend careers page	Porter	skipped_dup	Bangalore
https://sharechat.com/careers	2026-06-25	websearch-level3	SDE Backend careers page	ShareChat	skipped_dup	Bangalore
https://acko.com/careers/jobs/	2026-06-25	websearch-level3	Software Engineer careers page	Acko	skipped_dup	Mumbai
https://upstox.com/careers/	2026-06-25	websearch-level3	SDE II Backend careers page	Upstox	skipped_dup	Mumbai
https://jobs.lever.co/bolster/a08ed2c5-ae78-4208-96a7-2f653a22aacd	2026-06-25	websearch-level3	Senior Software Engineer, Backend - India (duplicate URL)	Bolster	skipped_dup	Remote India
https://www.instahyre.com/job-104389-backend-engineer-at-sprinklr-bangalore/	2026-06-25	websearch-level3	Backend Engineer	Sprinklr	skipped_dup	Bangalore
https://job-boards.greenhouse.io/smartsheet/jobs/7971740	2026-06-25	websearch-level3	Sr. Software Engineer Bangalore	Smartsheet	skipped_title	Bangalore
